PHX,TPA,24
PHX,TUL,24
PHX,TUS,33
PHX,YUM,53
SFO,ABQ,12
SFO,ACV,40
SFO,ANC,6
SFO,ASE,5
SFO,ATL,89
SFO,AUS,61
SFO,BFL,20
SFO,BOI,45
SFO,BOS,115
SFO,BUR,56
SFO,BWI,6
SFO,BZN,7
SFO,CEC,2
SFO,CLE,12
SFO,CLT,54
SFO,CVG,8
SFO,DAL,37
SFO,DCA,20
SFO,DEN,159
SFO,DFW,138
SFO,DTW,39
SFO,EUG,49
SFO,EWR,157
SFO,FAT,24
SFO,FLL,43
SFO,HNL,58
SFO,IAD,97
SFO,IAH,92
SFO,IND,7
SFO,JAC,6
SFO,JFK,252
SFO,KOA,27
SFO,LAS,256
SFO,LAX,410
SFO,LGB,36
SFO,LIH,14
SFO,MCI,15
SFO,MCO,21
SFO,MDW,23
SFO,MFR,28
SFO,MIA,31
SFO,MKE,13
SFO,MMH,4
SFO,MRY,28
SFO,MSP,72
SFO,MSY,5
SFO,OGG,49
SFO,OKC,10
SFO,ONT,71
SFO,ORD,213
SFO,OTH,8
SFO,PDX,100
SFO,PHL,62
SFO,PHX,132
SFO,PIT,5
SFO,PSC,6
SFO,PSP,66
SFO,RDD,23
SFO,RDM,20
SFO,RDU,17
SFO,RNO,53
SFO,SAN,200
SFO,SAT,6
SFO,SBA,66
SFO,SBP,28
SFO,SEA,208
SFO,SLC,113
SFO,SMF,59
SFO,SMX,14
SFO,SNA,122
SFO,STL,20
SFO,SUN,10
SFO,TUS,20
SFO,XNA,2
